FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.23071,0.87629,0.16051,12345678,task,516.71497,230.71
0.19775,0.95403,0.21825,12345678,task,517.29211,197.75
0.3623,0.95238,0.13493,12345678,task,517.67102,362.3
0.39551,0.77337,0.23223,12345678,model,518.42932,395.51
0.08276,0.92432,0.03904,12345678,task,520.01282,82.76
0.21436,0.80066,0.17188,12345678,task,520.53992,214.36
0.19775,0.92663,0.16884,12345678,task,521.46326,197.75
0.08252,0.62927,0.41248,12345678,model,522.02405,82.52
0.04907,0.96187,0.32563,12345678,task,522.28772,49.07
0.26416,0.97623,0.58339,12345678,task,524.15125,264.16
0.46143,0.83664,0.14806,12345678,task,525.02478,461.43
0.29712,0.96505,0.4489,12345678,task,525.38806,297.12
0.41187,0.95511,0.19742,12345678,task,528.94861,411.87
0.44482,0.82485,0.167,12345678,task,529.83923,444.82
0.21484,0.80971,0.21665,12345678,task,530.99329,214.84
0.23071,0.97095,0.48027,12345678,task,531.96667,230.71
0.18115,0.88364,0.32939,12345678,task,532.21375,181.15
0.42871,0.85491,0.26681,12345678,task,533.05481,428.71
0.21387,0.95883,-0.24463,12345678,task,534.57141,213.87
0.46118,0.87813,-0.30879,12345678,task,535.09851,461.18
0.31396,0.87937,0.10586,12345678,task,535.5282,313.96
0.84082,0.98852,-0.05913,12345678,task,536.38513,840.82
0.23071,0.84166,0.07846,12345678,task,536.68201,230.71
0.57739,0.80784,0.07931,12345678,task,537.27551,577.39
0.29688,0.87268,0.068,12345678,task,537.58875,296.88
0.44507,0.82168,0.07114,12345678,task,538.05042,445.07
0.36206,0.88547,0.07619,12345678,task,538.42908,362.06
0.21436,0.79704,0.09441,12345678,model,539.07288,214.36
0.98926,0.90058,0.06894,12345678,task,540.07849,989.26
0.3457,0.82471,0.07836,12345678,task,540.44055,345.7
0.29639,0.77695,0.08402,12345678,model,540.75427,296.39
0.52734,0.88771,0.0812,12345678,task,541.59509,527.34
0.37939,0.93871,0.00119,12345678,task,541.99109,379.39
0.49438,0.89743,0.14369,12345678,task,542.50208,494.38
0.23047,0.81507,0.08065,12345678,task,542.74939,230.47
0.44482,0.80822,0.08137,12345678,task,543.21082,444.82
0.3457,0.83864,0.10389,12345678,task,543.57336,345.7
0.49438,0.87799,0.10797,12345678,task,544.08508,494.38
0.75854,0.94066,0.19408,12345678,task,545.20593,758.54
0.34595,0.83993,0.17586,12345678,task,546.3927,345.95
0.23096,0.89816,0.08332,12345678,task,549.11365,230.96
0.26392,0.87614,0.05996,12345678,task,549.39392,263.92
0.24683,0.87501,0.06497,12345678,task,549.70715,246.83
0.34619,0.8934,0.09055,12345678,task,550.07019,346.19
0.11548,0.87475,-0.02069,12345678,task,559.07214,115.48
0.13208,0.87527,0.51033,12345678,task,561.44714,132.08
0.37964,0.79349,0.01079,12345678,model,563.62366,379.64
0.21436,0.83988,0.44229,12345678,task,574.88416,214.36
0.24707,0.85145,0.11696,12345678,task,582.81531,247.07
0.2478,0.93333,0.21103,12345678,task,583.37561,247.8
0.08203,0.85096,0.11695,12345678,task,584.76038,82.03
0.08203,0.81801,0.05508,12345678,task,585.255,82.03
0.26416,0.76898,0.65013,12345678,model,586.17908,264.16
0.09863,0.4347,0.50452,12345678,model,590.8114,98.63
0.24756,0.86026,0.36974,12345678,task,591.86731,247.56
0.08276,0.90729,0.37861,12345678,task,592.06531,82.76
0.09888,0.91083,0.3914,12345678,task,592.1803,98.88
0.06665,0.88505,0.32508,12345678,task,592.4613,66.65
0.37988,0.86561,0.17137,12345678,task,593.99402,379.88
0.18213,0.84037,0.3124,12345678,task,594.83508,182.13
0.09863,0.8376,0.33577,12345678,task,594.99963,98.63
0.29688,0.95036,0.24592,12345678,task,595.70862,296.88
0.19824,0.96472,0.24267,12345678,task,595.92322,198.24
0.4624,0.93838,0.32731,12345678,task,602.15588,462.4
0.49463,0.93995,0.33417,12345678,task,602.91345,494.63
0.26416,0.83227,0.38423,12345678,task,603.88684,264.16
0.33008,0.88506,0.42397,12345678,task,610.76233,330.08
0.23169,0.78394,0.07217,12345678,model,620.30872,231.69
0.21484,0.28351,0.44417,12345678,text,620.88562,214.84
0.29688,0.52139,-0.01157,12345678,model,621.74304,296.88
0.18115,0.65721,-0.05925,12345678,model,621.94055,181.15
0.21436,0.8853,0.26698,12345678,task,623.95227,214.36
0.34619,0.94585,0.22079,12345678,task,624.31531,346.19
0.14893,0.95216,0.25422,12345678,task,624.4801,148.93
0.28076,0.89778,0.35231,12345678,task,624.87585,280.76
0.2146,0.20993,0.05999,12345678,text,631.09216,214.6
0.4458,0.47344,-0.05221,12345678,model,633.18616,445.8
0.36255,0.50203,-0.11824,12345678,model,633.56531,362.55
0.56104,0.56573,-0.09147,12345678,model,634.14172,561.04
0.26318,0.4157,-0.01381,12345678,model,634.422,263.18
0.54468,0.46293,-0.08448,12345678,model,634.98303,544.68
0.21362,0.45678,-0.07707,12345678,model,635.21375,213.62
0.52686,0.25354,0.04292,12345678,text,636.20251,526.86
0.82446,0.10416,0.06447,12345678,text,637.8844,824.46
0.2644,0.20851,0.05843,12345678,text,638.21497,264.4
0.2146,0.42267,-0.02291,12345678,model,643.19348,214.6
0.5769,0.36069,0.06765,12345678,text,643.78699,576.9
0.19849,0.37773,0.03406,12345678,text,644.00256,198.49
0.29663,0.22759,0.10463,12345678,text,644.66125,296.63
0.31396,0.15989,0.12287,12345678,text,645.04065,313.96
0.26343,0.24436,0.11427,12345678,text,645.32043,263.43
0.31274,0.2727,0.13285,12345678,text,645.65051,312.74
0.19751,0.85456,-0.10513,12345678,task,645.86462,197.51
0.29663,0.19852,0.07381,12345678,text,646.52478,296.63
0.34644,0.0786,0.11553,12345678,hierachy,646.88708,346.44
0.51172,0.16699,0.09875,12345678,text,647.41516,511.72
0.26343,0.43523,-0.014,12345678,model,648.04089,263.43
0.24756,0.52934,0.04259,12345678,model,648.40491,247.56
0.11548,0.50707,0.08038,12345678,model,648.53601,115.48
0.26367,0.53446,0.08454,12345678,model,649.40979,263.67
0.08252,0.50614,0.04781,12345678,model,649.50867,82.52
0.36279,0.39591,0.08157,12345678,text,650.0365,362.79
0.65967,0.43235,0.04652,12345678,model,650.71228,659.67
0.42847,0.39702,0.04255,12345678,text,651.15735,428.47
0.09937,0.35805,0.08821,12345678,text,651.2738,99.37
0.72632,0.43533,0.06709,12345678,model,652.1637,726.32
0.26416,0.54343,0.02105,12345678,model,652.44348,264.16
0.21362,0.3357,0.19996,12345678,text,652.67419,213.62
0.13232,0.3577,0.23422,12345678,text,652.82288,132.32
0.51172,0.39413,0.18688,12345678,text,653.99353,511.72
0.24756,0.44561,0.07942,12345678,model,654.2572,247.56
0.18164,0.43113,0.0787,12345678,model,654.45544,181.64
0.31396,0.37221,0.10019,12345678,text,655.13147,313.96
0.24731,0.31547,0.13702,12345678,text,655.49377,247.31
0.11597,0.26934,0.12599,12345678,text,655.87366,115.97
0.79175,0.35472,0.07586,12345678,text,657.27478,791.75
0.2644,0.34224,0.1401,12345678,text,657.5553,264.4
0.08325,0.37156,0.17727,12345678,text,659.18787,83.25
0.26392,0.3795,0.09923,12345678,text,659.96204,263.92
0.1145,0.39455,0.16702,12345678,text,660.09363,114.5
0.26367,0.33573,0.16423,12345678,text,662.74841,263.67
0.19727,0.35777,0.15699,12345678,text,663.4071,197.27
0.34644,0.34447,0.12902,12345678,text,667.67859,346.44
0.14819,0.32031,0.15018,12345678,text,667.84314,148.19
0.08374,0.31011,0.20714,12345678,text,674.62048,83.74
0.479,0.35139,0.24535,12345678,text,675.41199,479
0.29639,0.34437,0.231,12345678,text,676.86194,296.39
0.19824,0.31607,0.08363,12345678,text,678.57751,198.24
0.41211,0.28609,0.04696,12345678,text,679.15417,412.11
0.198,0.31737,0.03384,12345678,text,679.36902,198
0.06519,0.29876,1.11327,12345678,text,680.43958,65.19
0.06494,0.31447,0.34364,12345678,text,681.21448,64.94
0.06689,0.29432,0.33911,12345678,text,683.47449,66.89
0.29688,0.63487,-0.06935,12345678,model,684.82581,296.88
0.08154,0.43669,1.09908,12345678,model,688.70007,81.54
0.13086,0.51911,0.15982,12345678,model,688.9967,130.86
0.21338,0.60199,1.04012,12345678,model,689.27698,213.38
0.28076,0.21791,0.40274,12345678,text,689.57434,280.76
0.08228,0.54203,1.08196,12345678,model,689.9696,82.28
0.198,0.73426,0.47129,12345678,model,690.18396,198
0.04883,0.6408,1.08654,12345678,model,690.59656,48.83
0.21436,0.3478,0.38285,12345678,text,690.87659,214.36
0.16479,0.29982,0.47445,12345678,text,691.05823,164.79
0.28052,0.15128,0.42695,12345678,text,691.45398,280.52
0.19775,0.69651,0.36398,12345678,model,691.76721,197.75
0.24756,0.83074,0.44369,12345678,task,692.47668,247.56
0.21411,0.53435,1.03975,12345678,model,693.20154,214.11
0.06519,0.91662,-0.12153,12345678,task,693.72888,65.19
0.19775,0.2295,0.99362,12345678,text,694.63586,197.75
0.24756,0.14688,0.30175,12345678,text,694.90051,247.56
0.19751,0.21855,0.25922,12345678,text,695.41052,197.51
0.79126,0.15495,0.16799,12345678,text,696.26819,791.26
0.3125,0.25479,0.17101,12345678,text,696.59827,312.5
0.24707,0.52445,0.99055,12345678,model,696.86169,247.07
0.24731,0.20072,0.50769,12345678,text,697.47253,247.31
0.28101,0.24569,0.20272,12345678,text,697.9176,281.01
0.49536,0.15662,0.19664,12345678,text,698.42859,495.36
0.39575,0.29765,0.3236,12345678,text,698.84045,395.75
0.39624,0.34049,0.30504,12345678,text,699.25305,396.24
0.26392,0.70291,0.08771,12345678,model,699.53259,263.92
0.04956,0.37981,0.25884,12345678,text,699.59949,49.56
0.11597,0.22074,0.32283,12345678,text,699.83044,115.97
0.5105,0.87389,0.0997,12345678,task,701.099,510.5
0.72534,0.79651,0.08232,12345678,model,701.84143,725.34
