FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2019/02/12 14:42:32.515),FixationDuration
1.92944,0.1514,0.09101,9999OREXP,text,44.2373,1929.44
0.64282,0.88886,0.07586,9999OREXP,task,48.34302,642.82
0.69287,0.82726,0.07541,9999OREXP,task,49.05176,692.87
0.72534,0.85424,0.10925,9999OREXP,task,49.79395,725.34
0.67578,0.82798,0.15029,9999OREXP,task,50.48633,675.78
0.47754,0.89687,0.18816,9999OREXP,task,50.98096,477.54
0.56079,0.80434,0.18404,9999OREXP,task,51.55786,560.79
0.82446,0.8494,0.18814,9999OREXP,task,52.39868,824.46
0.69263,0.9226,0.19558,9999OREXP,task,53.10815,692.63
1.08838,0.82262,0.25051,9999OREXP,task,54.21265,1088.38
0.84106,0.84932,0.1985,9999OREXP,task,55.07007,841.06
0.37964,0.80849,0.26485,9999OREXP,task,55.46582,379.64
0.62646,0.87138,0.31855,9999OREXP,task,56.1084,626.46
0.62671,0.93916,0.28881,9999OREXP,task,56.75171,626.71
0.34619,0.82416,0.35606,9999OREXP,task,57.11426,346.19
0.49463,0.87463,0.35164,9999OREXP,task,57.62549,494.63
0.54443,0.88617,0.28122,9999OREXP,task,58.18652,544.43
1.30225,0.92194,0.37809,9999OREXP,task,59.50537,1302.25
0.47803,0.88595,0.32429,9999OREXP,task,60.29688,478.03
1.88013,0.90479,0.32418,9999OREXP,task,62.24243,1880.13
1.63257,0.88988,0.33256,9999OREXP,task,63.89111,1632.57
0.64258,0.80077,0.30371,9999OREXP,task,64.5498,642.58
0.56055,0.86537,0.31011,9999OREXP,task,65.12769,560.55
0.36255,0.92415,0.38965,9999OREXP,task,65.50684,362.55
0.29663,0.83023,0.37792,9999OREXP,task,65.81958,296.63
0.6106,0.87716,0.3554,9999OREXP,task,66.44702,610.6
0.87329,0.94585,0.39207,9999OREXP,task,67.33667,873.29
0.80786,0.88643,0.3551,9999OREXP,task,68.21094,807.86
0.94019,0.81942,0.41908,9999OREXP,task,69.16748,940.19
0.7583,0.88379,0.42316,9999OREXP,task,69.94214,758.3
1.78027,0.85899,0.44928,9999OREXP,task,71.73877,1780.27
0.52808,0.87383,0.4428,9999OREXP,task,72.2832,528.08
0.41211,0.91041,0.48136,9999OREXP,task,72.7124,412.11
0.36304,0.85094,0.4892,9999OREXP,task,73.09131,363.04
0.84106,0.88584,0.51913,9999OREXP,task,73.94897,841.06
0.47876,0.83827,0.44637,9999OREXP,task,74.44336,478.76
0.77441,0.91745,0.54462,9999OREXP,task,75.23462,774.41
1.26953,0.86429,0.52722,9999OREXP,task,76.52075,1269.53
0.85693,0.87883,0.52379,9999OREXP,task,77.39429,856.93
0.49463,0.91912,0.5331,9999OREXP,task,77.90552,494.63
0.59448,0.93899,0.55767,9999OREXP,task,78.51685,594.48
0.41211,0.79936,0.5858,9999OREXP,model,78.94434,412.11
0.56006,0.90903,0.52931,9999OREXP,task,79.52124,560.06
0.34619,0.8365,0.54475,9999OREXP,task,79.88403,346.19
