FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.12891,0.76209,0.39103,1234567,model,705.48633,128.91
0.44531,0.54459,0.12446,1234567,model,745.37305,445.31
0.26563,0.90059,0.31419,1234567,task,745.75195,265.63
0.24609,0.7175,0.25487,1234567,model,746.01367,246.09
0.37891,0.65006,0.30545,1234567,model,746.41211,378.91
0.16406,0.66824,0.32758,1234567,model,747.72852,164.06
0.08203,0.78178,0.34431,1234567,model,747.97852,82.03
0.06641,0.66008,0.45202,1234567,model,748.50586,66.41
0.35938,0.4498,0.06225,1234567,model,755.26367,359.38
0.26563,0.09305,1.46866,1234567,hierachy,758.95898,265.63
0.21484,0.33829,0.50596,1234567,text,759.18945,214.84
0.21094,0.39759,0.08925,1234567,text,787.51367,210.94
0.26172,0.75472,0.38283,1234567,model,808.02539,261.72
0.29688,0.83987,0.03211,1234567,task,809.72461,296.88
0.3125,0.84353,0.01796,1234567,task,810.10352,312.5
0.25,0.729,0.09329,1234567,model,810.36914,250
0.42969,0.77918,0.13237,1234567,model,810.81445,429.69
