FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.37891,0.73936,0.1487,1234567,model,85.93555,378.91
0.37891,0.6835,0.20325,1234567,model,86.33203,378.91
0.23242,0.87331,0.17124,1234567,task,86.58008,232.42
0.28125,0.75305,0.21568,1234567,model,98.97852,281.25
0.06445,0.72671,0.21135,1234567,model,99.06055,64.45
0.16406,0.84037,0.34994,1234567,task,102.90234,164.06
0.31445,0.77833,0.136,1234567,model,103.38086,314.45
0.36328,0.71047,0.09146,1234567,model,104.15625,363.28
0.26367,0.51328,0.19605,1234567,model,104.68359,263.67
0.08203,0.53054,0.17327,1234567,model,104.78125,82.03
0.09961,0.89479,0.05251,1234567,task,105.68945,99.61
0.90625,0.73807,0.12441,1234567,model,106.95898,906.25
0.24609,0.89541,0.14598,1234567,task,107.22266,246.09
0.28125,0.67487,0.16956,1234567,model,107.99805,281.25
0.33008,0.62148,0.50914,1234567,model,108.34375,330.08
0.22852,0.7141,0.44399,1234567,model,110.02539,228.52
0.24805,0.72723,0.22004,1234567,model,111.03125,248.05
0.19727,0.71777,1.41925,1234567,model,113.42188,197.27
0.3125,0.72538,1.19342,1234567,model,113.80078,312.5
0.23242,0.7957,0.82664,1234567,model,114.14844,232.42
0.24609,0.94114,0.6641,1234567,task,115.30078,246.09
0.13281,0.87694,0.46428,1234567,task,115.5,132.81
0.19727,0.46287,0.46308,1234567,model,115.86133,197.27
0.21484,0.72325,0.31113,1234567,model,116.14258,214.84
0.21484,0.77967,0.19592,1234567,model,116.81836,214.84
0.09961,0.69639,0.16907,1234567,model,117.62695,99.61
0.13281,0.99013,0.47,1234567,task,118.41797,132.81
0.60938,0.81724,0.15958,1234567,task,119.09375,609.38
0.14844,0.77283,1.87517,1234567,model,119.70313,148.44
0.14648,0.58118,0.17821,1234567,model,120.90625,146.48
0.04883,0.76416,0.23471,1234567,model,121.07227,48.83
0.23047,0.71906,0.21998,1234567,model,121.59961,230.47
0.39453,0.62906,0.25967,1234567,model,122.35742,394.53
0.21484,0.90355,0.87951,1234567,task,122.58984,214.84
0.29492,0.80577,0.45574,1234567,task,123.95703,294.92
0.3457,0.68654,0.15867,1234567,model,124.96289,345.7
0.3457,0.71949,0.22621,1234567,model,125.32617,345.7
0.44531,0.71775,0.19191,1234567,model,125.78711,445.31
0.3457,0.71283,0.06057,1234567,model,126.15039,345.7
1.05469,0.88212,0.59642,1234567,task,127.27148,1054.69
0.67578,0.73836,0.30586,1234567,model,128.16211,675.78
0.29688,0.70393,0.28317,1234567,model,128.47461,296.88
0.24609,0.71615,0.28578,1234567,model,128.73828,246.09
0.2793,0.85983,0.34644,1234567,task,129.03516,279.3
0.21484,0.79834,0.20315,1234567,model,129.31641,214.84
0.24805,0.63931,0.04862,1234567,model,129.58008,248.05
0.19727,0.94951,0.28193,1234567,task,129.99219,197.27
0.16602,0.80299,0.45447,1234567,task,130.71875,166.02
0.14844,0.84523,0.34329,1234567,task,131.625,148.44
0.19727,0.88718,0.25652,1234567,task,132.58008,197.27
0.3457,0.77045,0.19299,1234567,model,132.94336,345.7
0.15039,0.76976,0.31268,1234567,model,133.70313,150.39
0.21484,0.80041,0.31157,1234567,task,133.98242,214.84
0.08203,0.66017,0.23494,1234567,model,135.33398,82.03
0.2168,0.93592,0.39159,1234567,task,136.01172,216.8
0.23047,0.74209,0.20685,1234567,model,137.14844,230.47
0.33008,0.77602,0.19087,1234567,model,137.69141,330.08
0.08203,0.83917,0.1673,1234567,task,137.93945,82.03
0.39648,0.78057,0.29539,1234567,model,138.5,396.48
0.24805,0.59777,0.14768,1234567,model,143.67773,248.05
0.06641,0.63837,0.27787,1234567,model,143.75977,66.41
0.21484,0.74679,0.38097,1234567,model,145.57422,214.84
0.24805,0.85235,0.39252,1234567,task,145.88672,248.05
0.14844,0.62044,0.22327,1234567,model,148.03125,148.44
0.05078,0.62044,0.22327,1234567,model,148.19531,50.78
0.49414,0.56809,0.12787,1234567,model,149.05078,494.14
0.26367,0.15089,-0.15118,1234567,text,151.14648,263.67
0.44336,0.59784,0.29819,1234567,model,152.16797,443.36
0.46094,0.61316,0.25376,1234567,model,152.64648,460.94
0.3125,0.91964,0.52513,1234567,task,153.125,312.5
0.19727,0.88573,0.39921,1234567,task,153.70117,197.27
0.11523,0.59392,0.25496,1234567,model,153.88281,115.23
0.24805,0.60196,0.26231,1234567,model,154.29492,248.05
0.11523,0.66044,0.23906,1234567,model,154.625,115.23
0.24805,0.56108,0.31739,1234567,model,194.75781,248.05
0.26367,0.51388,0.2697,1234567,model,195.03711,263.67
0.28125,0.45704,0.33022,1234567,model,195.33398,281.25
0.09961,0.46054,0.3169,1234567,model,195.44922,99.61
0.21484,0.67454,0.36244,1234567,model,196.86719,214.84
0.3125,0.77766,0.45477,1234567,model,197.49414,312.5
0.14844,0.6957,0.31064,1234567,model,197.6582,148.44
