FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.59351,0.87563,0.33739,003SD,task,849.95337,593.51
0.06616,0.89317,0.32792,003SD,task,850.03638,66.16
0.64282,0.23151,0.64155,003SD,text,851.09131,642.82
0.29639,0.22028,0.6637,003SD,text,851.4043,296.39
0.37939,0.92654,0.59157,003SD,task,852.09717,379.39
0.32935,0.85001,0.61014,003SD,task,852.49268,329.35
0.21411,0.91771,0.3987,003SD,task,852.77295,214.11
0.5437,0.95959,0.34965,003SD,task,853.33325,543.7
0.14795,0.63339,0.22767,003SD,model,853.49805,147.95
0.32983,0.98542,0.4737,003SD,task,857.45557,329.83
0.21387,0.06559,0.40716,003SD,hierachy,858.03271,213.87
0.39526,0.16472,0.49845,003SD,text,858.49438,395.26
0.72485,0.20109,0.49454,003SD,text,859.23633,724.85
0.06641,0.04024,0.74416,003SD,hierachy,859.81348,66.41
0.13086,0.85069,0.49016,003SD,task,873.6792,130.86
0.37939,0.149,0.36132,003SD,text,875.41113,379.39
0.26416,0.02282,0.62853,003SD,hierachy,876.15308,264.16
0.28101,0.91912,0.2645,003SD,task,878.44507,281.01
0.28052,0.8932,0.35296,003SD,task,879.03833,280.52
0.36304,0.83669,0.20299,003SD,task,879.41772,363.04
0.39502,0.90752,0.1955,003SD,task,879.8291,395.02
0.41187,0.8597,0.21182,003SD,task,880.2583,411.87
0.95605,0.90647,0.28913,003SD,task,881.2312,956.05
0.37964,0.85459,0.29533,003SD,task,881.62744,379.64
0.09863,0.83582,0.40203,003SD,task,881.79175,98.63
0.56104,0.94332,0.34902,003SD,task,883.60571,561.04
0.14795,0.91408,0.33907,003SD,task,883.77026,147.95
0.52783,0.94131,0.33228,003SD,task,884.36426,527.83
0.47827,0.87683,0.40607,003SD,task,885.00732,478.27
0.33008,0.92929,0.37806,003SD,task,885.69946,330.08
0.08276,0.96705,0.36588,003SD,task,885.94702,82.76
0.14893,0.93189,0.35247,003SD,task,886.26074,148.93
0.06592,0.96854,0.37535,003SD,task,886.49097,65.92
0.67627,0.91179,0.42888,003SD,task,887.38135,676.27
0.62622,0.96233,0.44147,003SD,task,888.46948,626.22
0.79321,0.98647,0.39091,003SD,task,889.52661,793.21
0.13184,0.88841,0.33783,003SD,task,889.67334,131.84
0.08228,0.88596,0.34157,003SD,task,889.77222,82.28
0.28052,0.8531,0.38369,003SD,task,890.8606,280.52
0.06592,0.85389,0.38613,003SD,task,891.58594,65.92
0.36206,0.88095,0.40949,003SD,task,893.25073,362.06
0.31274,0.91012,0.42276,003SD,task,893.63013,312.74
0.23096,0.82731,0.23141,003SD,task,893.87769,230.96
0.26367,0.87315,0.4836,003SD,task,894.15796,263.67
0.14844,0.91689,0.56057,003SD,task,894.76782,148.44
0.34644,0.14918,0.2106,003SD,text,896.4165,346.44
0.32983,0.22683,0.15805,003SD,text,896.76294,329.83
0.4292,0.0837,0.43258,003SD,hierachy,897.20801,429.2
0.46265,0.1026,0.30022,003SD,text,897.73633,462.65
0.5769,0.13081,0.3142,003SD,text,898.32959,576.9
0.36255,0.23407,0.25291,003SD,text,898.7085,362.55
0.44482,0.10043,0.34106,003SD,text,899.17017,444.82
1.02173,0.06433,0.38574,003SD,hierachy,900.2085,1021.73
0.24756,0.23215,0.30896,003SD,text,900.47314,247.56
0.42847,0.30639,0.29562,003SD,text,900.91772,428.47
0.24707,0.01231,0.38216,003SD,hierachy,901.18188,247.07
0.3457,0.12927,0.32403,003SD,text,901.59351,345.7
0.33008,0.18543,0.33071,003SD,text,901.94043,330.08
0.51147,0.25091,0.33397,003SD,text,902.56714,511.47
0.62598,0.24393,0.3516,003SD,text,903.20947,625.98
1.20337,0.24315,0.32309,003SD,text,904.92432,1203.37
0.51099,0.27862,0.39046,003SD,text,905.4519,510.99
0.16553,0.25247,0.42679,003SD,text,905.63379,165.53
0.60938,0.16398,0.44638,003SD,text,906.70459,609.38
0.14844,0.12055,0.44596,003SD,text,906.87012,148.44
0.09912,0.04875,0.51626,003SD,hierachy,908.32129,99.12
0.37891,0.27219,0.4622,003SD,text,908.76611,378.91
0.3291,0.28564,0.37853,003SD,text,909.16162,329.1
0.7915,0.05018,0.38338,003SD,hierachy,909.96973,791.5
0.34619,0.02266,0.40647,003SD,hierachy,910.38208,346.19
0.28027,0.0344,0.44777,003SD,hierachy,910.72852,280.27
0.13135,0.07744,0.40055,003SD,hierachy,910.87622,131.35
0.09863,0.14445,0.58199,003SD,text,911.73413,98.63
0.06665,0.6915,-1.8988,003SD,model,911.86621,66.65
0.08228,0.16836,0.58306,003SD,text,912.11328,82.28
0.37866,0.24048,0.55292,003SD,text,912.50879,378.66
0.37915,0.05944,0.40939,003SD,hierachy,914.55371,379.15
0.16455,0.08387,0.46023,003SD,hierachy,914.73486,164.55
0.49463,0.19627,0.43527,003SD,text,915.29541,494.63
0.08276,0.16335,0.45627,003SD,text,915.39429,82.76
0.44507,0.02721,0.47822,003SD,hierachy,916.15234,445.07
0.2312,0.20967,0.44161,003SD,text,916.40039,231.2
0.41211,0.25694,0.3979,003SD,text,916.82886,412.11
0.36328,0.08171,0.45066,003SD,hierachy,917.47241,363.28
0.49463,0.13497,0.45869,003SD,text,917.98315,494.63
0.31396,0.22605,0.4519,003SD,text,918.31299,313.96
0.29712,0.0294,0.44506,003SD,hierachy,918.62646,297.12
0.26392,0.01586,0.47457,003SD,hierachy,918.95557,263.92
0.23096,0.25523,0.5538,003SD,text,919.30249,230.96
0.23071,0.20482,0.4461,003SD,text,919.54956,230.71
0.31323,0.06523,0.50531,003SD,hierachy,920.12646,313.23
0.32935,0.15884,0.47552,003SD,text,920.66992,329.35
0.18164,0.21572,0.46424,003SD,text,921.01709,181.64
0.08252,0.70577,-1.95166,003SD,model,921.16504,82.52
0.31372,0.22321,0.48992,003SD,text,921.69287,313.72
0.09912,0.0121,0.48528,003SD,hierachy,922.50098,99.12
0.21436,0.70642,0.24455,003SD,model,923.9187,214.36
0.13135,0.67421,0.14447,003SD,model,924.11621,131.35
0.34595,0.94774,0.72808,003SD,task,924.67651,345.95
0.2478,0.84175,0.69618,003SD,task,924.94067,247.8
0.24707,0.10797,0.20455,003SD,text,925.84741,247.07
0.19727,0.08631,0.20801,003SD,hierachy,926.06152,197.27
0.44531,0.10552,0.35696,003SD,text,926.62231,445.31
0.24731,0.61225,0.22034,003SD,model,926.88623,247.31
0.09863,0.61225,0.22034,003SD,model,927.05151,98.63
1.53296,0.87882,0.1771,003SD,task,928.69946,1532.96
0.80835,0.81401,0.25943,003SD,task,929.52466,808.35
0.21411,0.85619,0.45624,003SD,task,930.94214,214.11
0.33032,0.85482,0.6161,003SD,task,931.3877,330.32
0.24707,0.85257,0.61817,003SD,task,931.65137,247.07
0.57715,0.88285,0.46267,003SD,task,932.83813,577.15
0.24707,0.89061,0.3998,003SD,task,933.15161,247.07
0.09888,0.26156,-0.27673,003SD,text,933.31665,98.88
0.2312,0.93414,0.27777,003SD,task,933.61353,231.2
0.41309,0.92268,0.57893,003SD,task,934.04297,413.09
0.31348,0.87382,0.40101,003SD,task,934.42163,313.48
0.23096,0.88594,0.28638,003SD,task,934.66895,230.96
0.34741,0.9245,0.24401,003SD,task,935.03198,347.41
0.29688,0.76862,0.45876,003SD,model,935.34448,296.88
0.39624,0.86733,0.43805,003SD,task,935.80664,396.24
0.36304,0.89924,0.33139,003SD,task,936.23535,363.04
0.72559,0.89308,0.32464,003SD,task,936.97681,725.59
0.6272,0.93987,0.37295,003SD,task,937.62085,627.2
0.34644,0.93379,0.34501,003SD,task,937.98291,346.44
0.32959,0.89722,0.31606,003SD,task,938.57666,329.59
1.13794,0.95645,0.22995,003SD,task,939.73047,1137.94
0.67651,0.96179,0.32072,003SD,task,940.47241,676.51
0.46143,0.87695,0.20186,003SD,task,941.29639,461.43
0.4624,0.89938,0.21841,003SD,task,941.77539,462.4
0.98926,0.91527,0.34365,003SD,task,942.78076,989.26
0.37891,0.6747,0.56041,003SD,model,943.22583,378.91
0.21411,0.19928,0.33716,003SD,text,943.80298,214.11
0.26343,0.17967,0.20133,003SD,text,944.08301,263.43
0.39551,0.17115,0.18335,003SD,text,944.49512,395.51
0.33008,0.10894,0.43626,003SD,text,944.8418,330.08
0.23096,0.01155,0.53606,003SD,hierachy,945.84766,230.96
0.11548,0.06443,0.58006,003SD,hierachy,947.79297,115.48
0.36255,0.16594,0.30104,003SD,text,949.50732,362.55
0.26465,0.14232,0.27678,003SD,text,949.78857,264.65
0.44458,0.10954,0.37542,003SD,text,950.24976,444.58
0.29614,0.09145,0.34117,003SD,hierachy,950.56274,296.14
0.29736,0.12153,0.43057,003SD,text,951.47021,297.36
0.31372,0.14056,0.40029,003SD,text,951.80005,313.72
0.08203,0.66801,0.41207,003SD,model,952.04663,82.03
0.36304,0.90126,0.46876,003SD,task,952.72339,363.04
0.16455,0.90053,0.40285,003SD,task,952.95361,164.55
0.65918,0.8443,0.55252,003SD,task,954.17358,659.18
0.19775,0.30134,0.0254,003SD,text,954.9812,197.75
0.32983,0.95635,0.89958,003SD,task,959.40088,329.83
0.18115,0.80604,0.73244,003SD,task,959.64771,181.15
0.34595,0.72896,0.61532,003SD,model,960.10962,345.95
0.44556,0.87215,0.5584,003SD,task,960.76929,445.56
0.75806,0.88903,0.55263,003SD,task,961.54395,758.06
0.14844,0.66268,0.45564,003SD,model,962.05566,148.44
0.396,0.96169,0.89912,003SD,task,962.81348,396
0.16406,0.16326,0.50874,003SD,text,963.4397,164.06
0.42871,0.34827,0.39908,003SD,text,964.03394,428.71
0.34644,0.24135,0.42009,003SD,text,964.39673,346.44
0.36279,0.29421,0.41865,003SD,text,964.77539,362.79
0.26294,0.2608,0.47236,003SD,text,965.05566,262.94
0.36206,0.35152,0.35693,003SD,text,965.87988,362.06
1.07202,0.26183,0.39502,003SD,text,966.96875,1072.02
0.87402,0.22537,0.42053,003SD,text,967.90869,874.02
0.46118,0.26317,0.36871,003SD,text,968.38623,461.18
0.31372,0.11956,0.36994,003SD,text,968.71631,313.72
0.18066,0.21357,0.31695,003SD,text,968.91382,180.66
0.69263,0.89024,0.53319,003SD,task,969.87061,692.63
0.41187,0.90934,0.39855,003SD,task,970.29883,411.87
0.37964,0.94332,0.42049,003SD,task,970.69507,379.64
0.36255,0.86349,0.41282,003SD,task,971.07397,362.55
0.21362,0.88388,0.37285,003SD,task,971.30444,213.62
0.23096,0.87956,0.20306,003SD,task,971.65112,230.96
0.44458,0.94291,0.15923,003SD,task,972.11255,444.58
0.2644,0.81669,0.18984,003SD,task,972.39331,264.4
0.42798,0.91226,0.18446,003SD,task,972.83789,427.98
0.54395,0.98653,0.20194,003SD,task,973.39893,543.95
0.31323,0.10581,0.38161,003SD,text,974.66846,313.23
0.59351,0.21107,0.39258,003SD,text,975.27881,593.51
0.08252,0.21051,0.41316,003SD,text,975.37769,82.52
0.7915,0.16264,0.40712,003SD,text,976.72949,791.5
0.26392,0.16307,0.31273,003SD,text,977.00977,263.92
0.31323,0.22171,0.34919,003SD,text,977.3396,313.23
