FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.82532,0.15111,0.22139,003SD,text,198.36682,825.32
0.4613,0.29229,0.14102,003SD,text,198.84473,461.3
0.61072,0.16013,0.19248,003SD,text,199.47144,610.72
0.36267,0.35256,0.18158,003SD,text,199.99866,362.67
0.26379,0.13212,0.21867,003SD,text,200.2793,263.79
0.4447,0.13612,0.21827,003SD,text,200.79028,444.7
0.23145,0.17668,0.2058,003SD,text,201.58203,231.45
0.39539,0.20041,0.21011,003SD,text,202.09265,395.39
0.46167,0.22646,0.22516,003SD,text,202.57117,461.67
0.49512,0.06794,0.23826,003SD,hierachy,203.42908,495.12
0.65906,0.1987,0.22674,003SD,text,204.15405,659.06
0.56055,0.2835,0.23147,003SD,text,204.7312,560.55
0.54431,0.24842,0.2388,003SD,text,205.29187,544.31
0.19946,0.0671,0.29657,003SD,hierachy,205.50781,199.46
0.37964,0.13516,0.26614,003SD,text,205.90186,379.64
0.56116,0.12802,0.28058,003SD,text,206.8252,561.16
0.49451,0.27933,0.27519,003SD,text,207.33618,494.51
0.87402,0.27358,0.23176,003SD,text,208.22668,874.02
0.06616,0.28356,0.19595,003SD,text,208.40796,66.16
0.09863,0.09621,0.37161,003SD,hierachy,210.32031,98.63
0.26355,0.46085,0.20399,003SD,model,210.79846,263.55
0.36328,0.1567,0.29642,003SD,text,211.57373,363.28
0.06604,0.1901,0.6374,003SD,text,211.95288,66.04
0.23059,0.12983,0.33032,003SD,text,212.59583,230.59
0.47852,0.21171,0.29352,003SD,text,213.18958,478.52
0.36279,0.23129,0.25498,003SD,text,213.5686,362.79
0.28027,0.22606,0.59438,003SD,text,213.86499,280.27
0.41235,0.26309,0.26591,003SD,text,215.03638,412.35
0.41235,0.11591,0.3285,003SD,text,215.56348,412.35
0.70837,0.12686,0.33195,003SD,text,216.33801,708.37
0.87415,0.16177,0.24529,003SD,text,217.229,874.15
0.42859,0.08917,0.27649,003SD,hierachy,217.67407,428.59
0.26392,0.13857,0.32954,003SD,text,217.95471,263.92
0.16516,0.14664,0.33548,003SD,text,218.63025,165.16
0.41223,0.28058,0.2202,003SD,text,219.20728,412.23
0.24707,0.11651,0.26068,003SD,text,219.47107,247.07
