FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.42877,0.78358,0.41269,12345,model,582.40527,428.77
0.88965,0.88009,0.47004,12345,task,583.31165,889.65
0.56067,0.80455,0.47699,12345,task,583.88916,560.67
0.59357,0.86341,0.43203,12345,task,584.49921,593.57
1.35229,0.81738,0.47812,12345,task,585.8678,1352.29
0.29651,0.78617,0.57576,12345,model,586.1806,296.51
0.64343,0.89757,0.42875,12345,task,587.28577,643.43
0.77466,0.81702,0.49383,12345,task,588.07678,774.66
0.65967,0.86876,0.50654,12345,task,588.75305,659.67
1.20325,0.89866,0.47544,12345,task,589.97302,1203.25
0.74188,0.81591,0.54376,12345,task,590.73138,741.88
0.75842,0.85257,0.51095,12345,task,591.50665,758.42
0.21442,0.73569,1.67845,12345,model,592.18304,214.42
0.14783,0.78475,0.58666,12345,model,592.64398,147.83
0.41266,0.85251,0.57727,12345,task,593.1225,412.66
0.62683,0.77923,0.59008,12345,model,593.76556,626.83
0.36218,0.85087,0.57318,12345,task,594.14435,362.18
0.72491,0.89731,0.55821,12345,task,594.88611,724.91
0.19763,0.81984,0.15365,12345,task,595.10083,197.63
0.31366,0.83909,0.30698,12345,task,595.43103,313.66
0.31293,0.84346,0.37707,12345,task,595.76025,312.93
0.36224,0.774,0.67341,12345,model,596.18884,362.24
0.31366,0.82931,0.17026,12345,task,596.66766,313.66
0.51141,0.88451,0.20078,12345,task,597.19501,511.41
0.41254,0.89568,0.12077,12345,task,597.6239,412.54
0.57721,0.86027,0.14067,12345,task,598.26685,577.21
0.77502,0.81737,0.2306,12345,task,599.05829,775.02
0.84106,0.85153,0.21165,12345,task,599.91565,841.06
0.54443,0.93523,0.26191,12345,task,600.47626,544.43
0.29688,0.81542,0.23623,12345,task,600.78918,296.88
0.23059,0.22197,0.22072,12345,text,601.03656,230.59
0.26422,0.02386,0.21808,12345,hierachy,601.41602,264.22
0.42859,0.25118,0.23284,12345,text,601.86053,428.59
0.21429,0.84655,0.23137,12345,task,602.1413,214.29
0.31348,0.89893,0.26127,12345,task,602.47107,313.48
0.42877,0.84644,0.22287,12345,task,602.9165,428.77
0.19769,0.26559,0.14893,12345,text,603.13055,197.69
0.37872,0.03566,0.2025,12345,hierachy,603.57556,378.72
0.39581,0.02466,0.28509,12345,hierachy,603.98822,395.81
0.84088,0.02504,0.2116,12345,hierachy,604.84503,840.88
0.59375,0.05511,0.22004,12345,hierachy,605.45575,593.75
0.42944,0.81913,0.69713,12345,task,606.34595,429.44
0.44458,0.82302,0.56581,12345,task,606.80701,444.58
0.41211,0.85332,0.48314,12345,task,607.2359,412.11
0.39587,0.85405,0.55075,12345,task,607.64838,395.87
0.64331,0.81553,0.67974,12345,task,608.30823,643.31
0.82489,0.892,0.68022,12345,task,609.14905,824.89
0.41132,0.79705,0.64692,12345,model,609.57703,411.32
0.34637,0.82157,0.67831,12345,task,609.94019,346.37
1.17078,0.8653,0.68796,12345,task,611.12744,1170.78
0.59351,0.8471,0.76496,12345,task,611.73755,593.51
0.37952,0.81724,0.68951,12345,task,612.42987,379.52
0.19788,0.03219,0.81972,12345,hierachy,612.74316,197.88
0.24768,0.09877,0.8144,12345,hierachy,613.05652,247.68
0.41162,0.02106,0.71296,12345,hierachy,615.79297,411.62
0.34637,0.10801,0.66207,12345,text,616.15601,346.37
0.5105,0.05964,0.78609,12345,hierachy,616.6839,510.5
0.39532,0.17958,0.69442,12345,text,617.44238,395.32
0.31348,0.07661,0.72339,12345,hierachy,617.77185,313.48
0.55969,0.07148,0.67365,12345,hierachy,618.34845,559.69
0.29761,0.15116,0.69504,12345,text,618.66254,297.61
0.51129,0.0189,0.65391,12345,hierachy,619.18982,511.29
0.32922,0.02266,0.8411,12345,hierachy,621.99243,329.22
0.24774,0.42537,1.31803,12345,model,624.9115,247.74
0.26379,0.8502,0.64804,12345,task,625.53772,263.79
0.23102,0.83184,0.81547,12345,task,625.78534,231.02
0.36298,0.84288,0.71883,12345,task,626.16443,362.98
1.25342,0.82868,0.76596,12345,task,627.4339,1253.42
0.70929,0.66931,0.41932,12345,model,628.90131,709.29
0.198,0.10324,0.75321,12345,text,634.96924,198
0.06616,0.76708,0.87813,12345,model,635.29852,66.16
0.93988,0.23802,0.34605,12345,text,637.90375,939.88
0.26398,0.98902,0.58209,12345,task,638.23334,263.98
0.29626,0.75331,0.68119,12345,model,638.64594,296.26
1.07172,0.9179,0.69373,12345,task,640.72327,1071.72
0.05005,0.76491,1.50549,12345,model,640.88812,50.05
0.21423,0.81896,0.51794,12345,task,641.21759,214.23
0.32947,0.11316,0.3662,12345,text,641.81146,329.47
0.37976,0.10761,0.33233,12345,text,642.20709,379.76
0.08307,0.93233,0.75929,12345,task,642.70215,83.07
0.34631,0.90548,0.91931,12345,task,643.06439,346.31
1.36877,0.83031,0.47865,12345,task,644.64709,1368.77
