FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2019/03/15 10:03:10.870),FixationDuration
0.21442,0.16016,0.49108,7889OS,text,272.36456,214.42
0.27994,0.23217,0.57474,7889OS,text,272.66119,279.94
0.34656,0.13015,0.38544,7889OS,text,273.02441,346.56
0.36316,0.22596,0.59142,7889OS,text,273.40381,363.16
0.19772,0.2129,0.43234,7889OS,text,273.66687,197.72
0.32996,0.22823,0.46602,7889OS,text,274.01349,329.96
0.34628,0.30942,0.40825,7889OS,text,274.37589,346.28
0.24777,0.37618,0.47968,7889OS,text,274.64026,247.77
0.26318,0.59265,0.94066,7889OS,model,275.18387,263.18
0.2149,0.26796,0.43984,7889OS,text,275.41528,214.9
0.24698,0.18173,0.46788,7889OS,text,275.827,246.98
0.24802,0.61518,0.79604,7889OS,model,276.28912,248.02
0.19763,0.5679,0.44511,7889OS,model,276.50275,197.63
0.23047,0.6121,0.46163,7889OS,model,276.99734,230.47
0.19742,0.74539,0.67499,7889OS,model,277.21198,197.42
0.41211,0.66773,0.7418,7889OS,model,277.64059,412.11
0.23032,0.73563,0.39038,7889OS,model,277.93741,230.32
0.23071,0.59073,0.69012,7889OS,model,278.59723,230.71
0.42892,0.72609,0.78255,7889OS,model,279.66901,428.92
0.21454,0.47136,0.80448,7889OS,model,280.04773,214.54
0.26389,0.47463,0.7229,7889OS,model,280.32864,263.89
0.21454,0.44522,0.68807,7889OS,model,280.55927,214.54
0.23044,0.60692,0.8787,7889OS,model,280.80618,230.44
0.23108,0.73463,0.90744,7889OS,model,281.10345,231.08
0.34607,0.59246,0.7966,7889OS,model,281.46606,346.07
0.26337,0.15293,0.94692,7889OS,text,282.7847,263.37
0.23151,0.65004,0.2693,7889OS,model,283.82422,231.51
0.08221,0.67333,0.42503,7889OS,model,283.97195,82.21
0.04959,0.7195,0.20988,7889OS,model,284.03851,49.59
0.24738,0.60565,0.80605,7889OS,model,284.35141,247.38
0.1651,0.59808,0.59282,7889OS,model,284.63177,165.1
0.28052,0.88505,0.57708,7889OS,task,285.37372,280.52
0.21396,0.96464,0.40015,7889OS,task,285.65393,213.96
0.21432,0.90372,0.76768,7889OS,task,285.93442,214.32
0.21481,0.9826,0.35899,7889OS,task,286.2149,214.81
0.24762,0.99847,0.13199,7889OS,task,286.742,247.62
0.19785,0.98593,0.29284,7889OS,task,286.95651,197.85
0.23019,0.99901,0.09922,7889OS,task,287.2034,230.19
0.29681,0.94558,0.37373,7889OS,task,287.51691,296.81
0.21399,0.99362,0.36147,7889OS,task,288.02777,213.99
0.19751,0.97331,0.51446,7889OS,task,288.75342,197.51
0.36267,0.89278,0.29034,7889OS,task,289.13297,362.67
0.37979,0.92316,0.34844,7889OS,task,289.57855,379.79
0.51083,0.95399,0.34149,7889OS,task,290.51749,510.83
0.37952,0.957,0.41015,7889OS,task,290.91379,379.52
0.47867,0.94108,0.37542,7889OS,task,291.40857,478.67
0.19781,0.90829,0.35556,7889OS,task,291.86993,197.81
0.37909,0.94887,0.30834,7889OS,task,292.62808,379.09
0.34695,0.98685,0.37516,7889OS,task,293.04105,346.95
0.31372,0.94694,0.60157,7889OS,task,293.37033,313.72
0.32947,0.92662,0.49088,7889OS,task,293.81537,329.47
0.32996,0.96724,0.4441,7889OS,task,294.16174,329.96
0.39581,0.99592,0.33042,7889OS,task,294.57391,395.81
0.36282,0.92559,0.52253,7889OS,task,294.95319,362.82
0.24796,0.95372,0.30115,7889OS,task,295.21732,247.96
0.28036,0.86388,0.49964,7889OS,task,295.51404,280.36
0.21423,0.87801,0.58233,7889OS,task,296.1235,214.23
0.23087,0.98018,0.57947,7889OS,task,296.73386,230.87
0.46194,0.90906,0.66887,7889OS,task,297.31104,461.94
0.21451,0.94678,0.38643,7889OS,task,297.54184,214.51
0.42883,0.80456,0.61234,7889OS,task,298.34946,428.83
0.33029,0.98053,0.46065,7889OS,task,298.69598,330.29
0.34634,0.99536,0.55769,7889OS,task,299.05872,346.34
0.2644,0.96846,0.35267,7889OS,task,299.33911,264.4
0.31299,0.95825,0.46696,7889OS,task,299.66846,312.99
0.24765,0.98799,0.55937,7889OS,task,299.93246,247.65
0.2804,0.98007,0.43672,7889OS,task,300.22906,280.4
0.26309,0.98011,0.60686,7889OS,task,300.82245,263.09
0.19791,0.83795,0.68647,7889OS,task,301.08646,197.91
0.24722,0.96259,0.33623,7889OS,task,301.35043,247.22
0.27975,0.97609,0.62606,7889OS,task,301.84509,279.75
0.24692,0.98189,0.4085,7889OS,task,302.10892,246.92
0.31299,0.87605,0.66012,7889OS,task,302.43829,312.99
0.26306,0.94067,0.48607,7889OS,task,302.86734,263.06
0.56107,0.92251,0.5729,7889OS,task,303.44464,561.07
0.44537,0.99331,0.47578,7889OS,task,303.90622,445.37
0.24673,0.97269,0.65236,7889OS,task,304.26859,246.73
0.29678,0.97363,0.67121,7889OS,task,304.58221,296.78
0.34628,0.96743,0.53216,7889OS,task,304.94507,346.28
0.34586,0.94484,0.49394,7889OS,task,305.35654,345.86
0.28076,0.85221,0.80085,7889OS,task,305.65393,280.76
0.26404,0.94127,0.56965,7889OS,task,305.9838,264.04
0.36276,0.94679,0.36723,7889OS,task,306.41193,362.76
0.21451,0.95574,0.41068,7889OS,task,307.28647,214.51
0.24759,0.94937,0.54787,7889OS,task,307.59991,247.59
0.24756,0.93196,0.56191,7889OS,task,307.86356,247.56
0.24808,0.95101,0.67967,7889OS,task,308.12759,248.08
0.24631,0.94463,0.53425,7889OS,task,308.39053,246.31
0.31393,0.79374,0.61255,7889OS,model,309.14969,313.93
0.21402,0.9746,0.59637,7889OS,task,309.52835,214.02
0.28073,0.9684,0.34244,7889OS,task,309.875,280.73
0.21414,0.98778,0.40255,7889OS,task,310.10565,214.14
0.31348,0.97497,0.51945,7889OS,task,310.48477,313.48
0.46213,0.99358,0.595,7889OS,task,310.96313,462.13
0.26419,0.97264,0.48251,7889OS,task,311.24356,264.19
0.29678,0.80553,0.66741,7889OS,task,311.55652,296.78
0.28061,0.92565,0.67126,7889OS,task,311.85324,280.61
0.3624,0.85524,0.81812,7889OS,task,312.52914,362.4
0.29688,0.99984,0.6199,7889OS,task,312.99097,296.88
0.26401,0.96946,0.72214,7889OS,task,313.27124,264.01
0.21417,0.94061,0.57998,7889OS,task,313.50208,214.17
0.31317,0.93241,0.62427,7889OS,task,314.31033,313.17
0.29648,0.99014,0.62094,7889OS,task,314.85388,296.48
0.19766,0.9901,0.69307,7889OS,task,315.38168,197.66
0.2475,0.90613,0.62259,7889OS,task,315.64536,247.5
0.37939,0.84333,0.90639,7889OS,task,316.09079,379.39
0.46109,0.96425,0.57881,7889OS,task,316.66772,461.09
0.0491,0.87461,0.58659,7889OS,task,316.73331,49.1
0.21432,0.61454,0.91368,7889OS,model,317.2121,214.32
0.3465,0.81774,0.59604,7889OS,task,317.62439,346.5
0.28088,0.55191,0.58432,7889OS,model,318.36652,280.88
0.24762,0.55879,0.71188,7889OS,model,318.72882,247.62
0.31308,0.54428,0.64253,7889OS,model,319.05859,313.08
0.26385,0.58348,0.67851,7889OS,model,319.33856,263.85
0.31348,0.47304,0.68389,7889OS,model,319.66876,313.48
0.26343,0.53261,0.79496,7889OS,model,319.9487,263.43
0.23154,0.54725,0.75121,7889OS,model,320.24612,231.54
0.36234,0.519,0.76312,7889OS,model,320.62454,362.34
0.41199,0.53127,0.8353,7889OS,model,321.10297,411.99
0.26431,0.55609,0.74589,7889OS,model,321.48267,264.31
0.23071,0.50037,0.73026,7889OS,model,321.72958,230.71
0.19815,0.84935,0.72997,7889OS,task,322.83459,198.15
0.21381,0.95263,0.5641,7889OS,task,323.11417,213.81
0.08167,0.7606,0.87927,7889OS,model,323.21317,81.67
0.3461,0.96824,0.58115,7889OS,task,324.53217,346.1
0.36325,0.93269,0.50709,7889OS,task,324.91205,363.25
0.28015,0.95459,0.49573,7889OS,task,325.25793,280.15
0.32935,0.9946,0.55749,7889OS,task,325.60403,329.35
0.28024,0.86895,0.68492,7889OS,task,325.95044,280.24
0.29639,0.90595,0.60883,7889OS,task,326.26358,296.39
0.27982,0.90312,0.68576,7889OS,task,326.56039,279.82
0.3129,0.92522,0.41406,7889OS,task,327.13742,312.9
0.29666,0.91518,0.46844,7889OS,task,327.45087,296.66
0.32938,0.96042,0.48169,7889OS,task,328.25864,329.38
0.21494,0.97647,0.32821,7889OS,task,328.85269,214.94
0.26361,0.99805,0.26971,7889OS,task,329.18216,263.61
0.2796,0.98,0.39907,7889OS,task,329.47836,279.6
0.21454,0.76505,0.88776,7889OS,model,329.70956,214.54
0.26337,0.84671,0.83077,7889OS,task,330.41864,263.37
0.44528,0.90137,0.8345,7889OS,task,330.88043,445.28
0.21463,0.70857,0.9191,7889OS,model,331.83704,214.63
0.56049,0.98106,0.28089,7889OS,task,332.5126,560.49
0.09894,0.66316,0.44711,7889OS,model,332.82578,98.94
0.26398,0.80588,0.51256,7889OS,task,333.55167,263.98
0.08243,0.56822,0.30576,7889OS,model,333.65027,82.43
0.21387,0.69067,0.49718,7889OS,model,334.32599,213.87
0.2142,0.7248,0.59561,7889OS,model,334.85385,214.2
0.19772,0.29502,0.27026,7889OS,text,335.06808,197.72
0.42844,0.18614,0.56475,7889OS,text,335.61221,428.44
0.26297,0.19495,0.46218,7889OS,text,335.94183,262.97
0.08258,0.17024,0.42526,7889OS,text,336.56857,82.58
0.11563,0.20003,0.4,7889OS,text,336.84897,115.63
0.0491,0.20511,0.41881,7889OS,text,336.9642,49.1
0.04993,0.18008,0.4255,7889OS,text,337.07983,49.93
0.19824,0.25265,0.3526,7889OS,text,337.34399,198.24
0.36295,0.21,0.38907,7889OS,text,337.82196,362.95
0.41232,0.27856,0.34931,7889OS,text,338.51413,412.32
0.34586,0.30763,0.45723,7889OS,text,338.87683,345.86
0.06601,0.37091,0.269,7889OS,text,339.20657,66.01
0.08319,0.19165,0.41264,7889OS,text,339.40488,83.19
0.23074,0.2231,0.39399,7889OS,text,339.9978,230.74
0.2305,0.23071,0.42885,7889OS,text,340.2948,230.5
0.13263,0.24234,0.47043,7889OS,text,340.59216,132.63
0.04977,0.241,0.48298,7889OS,text,340.75687,49.77
0.54401,0.29411,0.32173,7889OS,text,341.46588,544.01
0.31375,0.19491,0.52813,7889OS,text,341.94391,313.75
0.32935,0.6058,0.86187,7889OS,model,342.9823,329.35
0.19757,0.89336,0.78136,7889OS,task,343.72403,197.57
0.52762,0.83439,0.89204,7889OS,task,344.41702,527.62
0.06561,0.8961,0.78329,7889OS,task,345.24115,65.61
0.3461,0.97534,0.6858,7889OS,task,345.65372,346.1
0.23102,0.4052,0.95142,7889OS,model,346.23041,231.02
0.21481,0.20366,0.46575,7889OS,text,347.17056,214.81
0.37881,0.3198,0.43578,7889OS,text,347.61523,378.81
0.29706,0.3714,0.55974,7889OS,text,347.92941,297.06
0.31268,0.14177,0.55104,7889OS,text,348.40674,312.68
0.46109,0.27798,0.66598,7889OS,text,348.88498,461.09
0.34656,0.21188,0.54103,7889OS,text,349.2482,346.56
0.37885,0.28255,0.46661,7889OS,text,349.64325,378.85
0.06525,0.21945,0.60934,7889OS,text,350.08835,65.25
0.14853,0.12552,0.50156,7889OS,text,350.30289,148.53
0.19736,0.14882,0.4346,7889OS,text,350.56674,197.36
0.27957,0.03932,0.42256,7889OS,hierachy,350.86325,279.57
0.26385,0.06591,0.46657,7889OS,hierachy,351.14401,263.85
1.18631,0.09127,0.53313,7889OS,hierachy,352.3475,1186.31
0.26367,0.26466,0.67928,7889OS,text,352.62805,263.67
0.23071,0.1361,0.42817,7889OS,text,352.97433,230.71
0.21359,0.24774,0.59284,7889OS,text,353.20471,213.59
0.28067,0.29655,0.59783,7889OS,text,353.50174,280.67
0.42932,0.36555,0.51677,7889OS,text,353.94742,429.32
0.31375,0.17853,0.52227,7889OS,text,354.2774,313.75
0.36331,0.13445,0.49703,7889OS,text,354.70602,363.31
0.51157,0.16755,0.49533,7889OS,text,355.23315,511.57
0.27994,0.25447,0.60031,7889OS,text,355.52969,279.94
0.26385,0.30399,0.72443,7889OS,text,355.80994,263.85
0.28043,0.29951,0.48586,7889OS,text,356.10739,280.43
0.19733,0.32674,0.22888,7889OS,text,356.32108,197.33
0.29733,0.34495,0.53045,7889OS,text,356.68427,297.33
0.23056,0.12823,0.47705,7889OS,text,356.93143,230.56
0.21439,0.54152,0.76349,7889OS,model,357.4426,214.39
0.04895,0.72642,0.71353,7889OS,model,357.55743,48.95
0.11566,0.69744,0.56489,7889OS,model,357.78845,115.66
0.198,0.75485,0.12349,7889OS,model,358.3822,198
0.51135,0.21638,0.42305,7889OS,text,359.80032,511.35
0.31308,0.28999,0.55607,7889OS,text,360.13019,313.08
0.19739,0.84035,0.75397,7889OS,task,360.44308,197.39
0.19821,0.91538,0.52705,7889OS,task,360.85547,198.21
0.23019,0.78858,0.91674,7889OS,model,361.34979,230.19
0.44504,0.93045,0.74992,7889OS,task,361.91058,445.04
0.3461,0.8769,0.80885,7889OS,task,362.27341,346.1
0.21378,0.89695,0.58145,7889OS,task,362.50391,213.78
0.29691,0.97908,0.67332,7889OS,task,362.86694,296.91
0.42859,0.92482,0.80851,7889OS,task,363.31213,428.59
0.31339,0.92018,0.75888,7889OS,task,363.64166,313.39
0.31317,0.75962,0.84629,7889OS,model,363.97168,313.17
0.36276,0.82061,0.8575,7889OS,task,364.8952,362.76
0.19739,0.89989,0.80513,7889OS,task,366.13129,197.39
0.2309,0.78374,0.4089,7889OS,model,366.67596,230.9
0.26474,0.85712,0.55226,7889OS,task,367.31912,264.74
0.24774,0.54541,0.68153,7889OS,model,367.91263,247.74
0.24677,0.56326,0.85207,7889OS,model,368.17587,246.77
0.24728,0.6049,0.85762,7889OS,model,368.43991,247.28
0.39554,0.54259,0.81179,7889OS,model,368.85196,395.54
0.24792,0.53783,0.78311,7889OS,model,369.2153,247.92
0.21451,0.41101,0.49938,7889OS,model,369.495,214.51
0.36227,0.61743,0.1297,7889OS,model,369.8739,362.27
0.46191,0.76057,0.14844,7889OS,model,370.40225,461.91
0.19745,0.61716,0.40052,7889OS,model,371.48972,197.45
0.21341,0.65299,0.31263,7889OS,model,371.76996,213.41
0.56332,0.72513,0.18578,7889OS,model,372.58118,563.32
0.198,0.73867,0.72042,7889OS,model,372.84195,198
0.31335,0.85024,0.54684,7889OS,task,373.17157,313.35
0.21439,0.73813,0.38815,7889OS,model,373.45184,214.39
0.28036,0.77294,0.68526,7889OS,model,373.74927,280.36
0.28049,0.68799,0.44998,7889OS,model,374.04572,280.49
0.21387,0.75994,0.13874,7889OS,model,374.62259,213.87
0.23138,0.6388,0.33318,7889OS,model,375.69525,231.38
0.65952,0.72502,0.60434,7889OS,model,376.42014,659.52
0.47781,0.72238,0.54255,7889OS,model,376.96408,477.81
0.14856,0.59513,0.78182,7889OS,model,377.12943,148.56
0.41214,0.14758,0.51181,7889OS,text,378.25037,412.14
0.23093,0.23212,0.48996,7889OS,text,378.49753,230.93
0.31348,0.36904,0.30451,7889OS,text,379.02505,313.48
0.26425,0.2235,0.47516,7889OS,text,379.40457,264.25
0.04968,0.74772,0.45536,7889OS,model,379.71783,49.68
0.24643,0.73062,0.47516,7889OS,model,380.29428,246.43
0.21432,0.68929,0.13121,7889OS,model,380.62439,214.32
0.19763,0.74217,0.17282,7889OS,model,381.71283,197.63
0.2301,0.66353,0.3139,7889OS,model,382.009,230.1
0.26361,0.46583,0.40437,7889OS,model,382.28925,263.61
0.19778,0.52834,0.2306,7889OS,model,382.91602,197.78
0.28088,0.53543,0.36439,7889OS,model,383.26279,280.88
0.21426,0.80037,0.8694,7889OS,task,383.54254,214.26
0.34595,0.81607,0.86425,7889OS,task,384.31763,345.95
0.42877,0.85746,0.82868,7889OS,task,385.0433,428.77
0.23007,0.91424,0.64802,7889OS,task,385.33963,230.07
0.37918,0.85908,0.71549,7889OS,task,385.7355,379.18
0.13174,0.88805,0.70481,7889OS,task,385.88379,131.74
0.29684,0.84232,0.85502,7889OS,task,386.44449,296.84
0.19809,0.90099,0.23426,7889OS,task,386.70892,198.09
0.215,0.94545,0.19893,7889OS,task,387.9295,215
0.26398,0.98102,0.3035,7889OS,task,388.25824,263.98
0.31381,0.82395,0.91912,7889OS,task,391.8035,313.81
0.31378,0.89784,0.78435,7889OS,task,396.51907,313.78
0.24701,0.86573,0.88253,7889OS,task,398.95892,247.01
0.36304,0.86955,0.68731,7889OS,task,399.33835,363.04
0.23074,0.95308,0.1133,7889OS,task,399.96457,230.74
0.39514,0.95999,0.22953,7889OS,task,400.37668,395.14
0.21411,0.89772,0.85166,7889OS,task,402.68539,214.11
0.23126,0.90458,0.88688,7889OS,task,402.93289,231.26
0.2641,0.92487,0.33104,7889OS,task,403.54288,264.1
0.32962,0.94809,0.15922,7889OS,task,404.94397,329.62
0.28052,0.87965,0.22912,7889OS,task,405.29053,280.52
0.19809,0.75817,0.66629,7889OS,model,405.5545,198.09
0.1976,0.9623,0.39798,7889OS,task,405.76877,197.6
0.24915,0.87677,0.56175,7889OS,task,406.03442,249.15
0.19852,0.7362,0.7675,7889OS,model,406.24701,198.52
0.297,0.9475,0.11234,7889OS,task,408.93408,297
0.37851,0.91739,0.17727,7889OS,task,409.67587,378.51
0.19791,0.9245,0.12917,7889OS,task,411.98453,197.91
0.29703,0.98432,0.13997,7889OS,task,412.52887,297.03
0.16449,0.93827,0.31243,7889OS,task,412.71011,164.49
0.26392,0.81912,0.54134,7889OS,task,415.61157,263.92
0.26346,0.84331,0.78851,7889OS,task,415.89166,263.46
0.04977,0.94657,0.56564,7889OS,task,415.95819,49.77
0.31351,0.98695,0.2801,7889OS,task,416.33731,313.51
0.2142,0.88997,0.83993,7889OS,task,416.6174,214.2
0.2312,0.93111,0.78485,7889OS,task,416.86551,231.2
0.47836,0.89302,0.78023,7889OS,task,417.35956,478.36
0.32971,0.75569,0.88553,7889OS,model,417.70612,329.71
0.06555,0.00885,0.95087,7889OS,hierachy,419.63477,65.55
0.72586,0.9426,0.88502,7889OS,task,421.54779,725.86
0.23077,0.87606,0.93577,7889OS,task,423.11377,230.77
0.41241,0.89555,0.85031,7889OS,task,425.65332,412.41
0.23083,0.86656,0.87927,7889OS,task,426.69214,230.83
0.11578,0.80691,0.81861,7889OS,task,427.08777,115.78
0.7915,0.83182,0.94358,7889OS,task,431.0611,791.5
0.26288,0.92841,0.7481,7889OS,task,431.78619,262.88
0.84003,0.86786,0.7671,7889OS,task,434.19354,840.03
0.64246,0.84449,0.94843,7889OS,task,437.1944,642.46
0.70801,0.89884,0.87801,7889OS,task,437.91992,708.01
0.26422,0.95997,0.88615,7889OS,task,441.53113,264.22
0.23138,0.24472,0.67201,7889OS,text,444.20215,231.38
0.52789,0.81385,0.95171,7889OS,task,446.42798,527.89
0.32965,0.72885,0.8832,7889OS,model,446.77423,329.65
0.21436,0.84099,0.8795,7889OS,task,447.96149,214.36
0.21429,0.22078,0.62967,7889OS,text,449.89081,214.29
0.56122,0.15022,0.43666,7889OS,text,450.88,561.22
0.2644,0.3944,0.70047,7889OS,text,451.1601,264.4
0.26331,0.92975,0.48653,7889OS,task,451.63782,263.31
0.21454,0.5613,0.69497,7889OS,model,451.91876,214.54
0.29633,0.93046,0.63488,7889OS,task,452.59442,296.33
0.37872,0.93272,0.55961,7889OS,task,452.99023,378.72
0.24713,0.84434,0.55337,7889OS,task,453.40192,247.13
0.24683,0.85653,0.65278,7889OS,task,453.66565,246.83
0.19775,0.82546,0.84605,7889OS,task,455.59491,197.75
0.23041,0.82165,0.70975,7889OS,task,455.89197,230.41
0.51099,0.86442,0.72829,7889OS,task,456.4198,510.99
0.37915,0.87527,0.91118,7889OS,task,461.92682,379.15
0.21411,0.84242,0.95386,7889OS,task,462.71802,214.11
0.2475,0.83672,0.92811,7889OS,task,463.13068,247.5
0.44562,0.8412,0.95782,7889OS,task,464.30084,445.62
0.198,0.93469,0.60742,7889OS,task,464.51495,198
0.23138,0.95662,0.72821,7889OS,task,464.91113,231.38
0.27966,0.97549,0.59475,7889OS,task,465.20734,279.66
0.23114,0.83277,0.80793,7889OS,task,467.71411,231.14
0.37982,0.90644,0.70205,7889OS,task,468.15924,379.82
0.23083,0.87843,0.56543,7889OS,task,468.45557,230.83
0.49506,0.8934,0.66657,7889OS,task,468.9671,495.06
0.39557,0.86798,0.77051,7889OS,task,469.37885,395.57
0.31335,0.94851,0.73519,7889OS,task,469.70868,313.35
0.23065,0.87311,0.83152,7889OS,task,469.9563,230.65
0.67651,0.87616,0.71019,7889OS,task,470.64899,676.51
0.24725,0.9219,0.49505,7889OS,task,470.91248,247.25
0.23083,0.98444,0.54958,7889OS,task,471.1601,230.83
0.23016,0.88838,0.65199,7889OS,task,471.4068,230.16
0.21381,0.84881,0.62541,7889OS,task,471.73657,213.81
0.24713,0.88094,0.73406,7889OS,task,472.00043,247.13
0.21387,0.85117,0.63256,7889OS,task,472.23157,213.87
0.2475,0.91621,0.72646,7889OS,task,472.49554,247.5
0.41193,0.92078,0.83877,7889OS,task,472.92377,411.93
0.38007,0.94852,0.70813,7889OS,task,473.51813,380.07
0.64355,0.93858,0.65835,7889OS,task,474.17761,643.55
0.23126,0.80156,0.63254,7889OS,task,474.42456,231.26
0.21423,0.93314,0.59714,7889OS,task,474.65491,214.23
0.34656,0.93129,0.56694,7889OS,task,475.01801,346.56
0.21405,0.96037,0.68792,7889OS,task,475.2486,214.05
0.37915,0.93398,0.69424,7889OS,task,475.84204,379.15
0.34576,0.90448,0.58952,7889OS,task,476.25427,345.76
0.3299,0.90336,0.66962,7889OS,task,476.99695,329.9
