FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.21387,0.40892,1.2061,123456,model,2072.10938,213.87
0.23096,0.45304,1.2818,123456,model,2072.60449,230.96
0.28027,0.45956,1.30586,123456,model,2072.90112,280.27
0.23096,0.75734,1.33426,123456,model,2073.14868,230.96
0.34595,0.48068,1.15017,123456,model,2073.65918,345.95
0.19775,0.6992,1.79895,123456,model,2074.12134,197.75
0.19775,0.42641,1.26092,123456,model,2074.33569,197.75
0.04907,0.37006,1.12441,123456,text,2074.45068,49.07
0.32959,0.51272,0.51331,123456,model,2074.84644,329.59
0.29688,0.67611,0.6088,123456,model,2075.20972,296.88
1.02246,0.59413,0.51423,123456,model,2076.24829,1022.46
0.37891,0.65572,0.57704,123456,model,2076.6438,378.91
0.56104,0.80349,0.62218,123456,task,2077.22119,561.04
0.34619,0.90263,0.57533,123456,task,2077.63354,346.19
0.21436,0.91529,0.56574,123456,task,2077.86401,214.36
0.0498,0.3695,1.10428,123456,text,2078.42456,49.8
0.28003,0.66543,0.60446,123456,model,2079.01807,280.03
1.302,0.61314,0.55221,123456,model,2080.33716,1302
0.9397,0.72249,0.63261,123456,model,2081.2937,939.7
0.26367,0.61061,0.54988,123456,model,2081.57422,263.67
2.4563,0.65157,0.59132,123456,model,2084.04663,2456.3
0.47852,0.72578,0.64371,123456,model,2085.38281,478.52
0.54419,0.69763,0.64244,123456,model,2085.94312,544.19
0.49487,0.72978,0.57556,123456,model,2086.45483,494.87
0.36255,0.76782,0.74878,123456,model,2086.83374,362.55
0.21436,0.74728,0.7061,123456,model,2087.06445,214.36
0.39502,0.75969,0.67984,123456,model,2087.67407,395.02
0.198,0.68635,1.19926,123456,model,2087.88916,198
0.19775,0.71402,1.38075,123456,model,2088.44946,197.75
0.29663,0.7084,1.78784,123456,model,2088.86133,296.63
0.29688,0.70228,1.76658,123456,model,2089.42212,296.88
0.34619,0.6456,1.65197,123456,model,2089.78516,346.19
0.198,0.19704,0.79706,123456,text,2090.04883,198
0.198,0.71687,0.58866,123456,model,2090.31274,198
0.11548,0.79497,0.18997,123456,model,2090.4939,115.48
0.23096,0.71796,0.63474,123456,model,2090.79077,230.96
0.19849,0.96152,1.48675,123456,task,2091.05469,198.49
0.2146,0.53404,0.46207,123456,model,2091.63184,214.6
0.23071,0.63898,0.56429,123456,model,2091.92822,230.71
0.44531,0.73527,0.60215,123456,model,2092.63696,445.31
0.2478,0.6956,0.73516,123456,model,2092.90112,247.8
0.49463,0.73362,0.59479,123456,model,2093.41211,494.63
0.28003,0.6253,0.62091,123456,model,2093.7085,280.03
0.49438,0.63545,0.56171,123456,model,2094.21973,494.38
0.31274,0.72309,0.6538,123456,model,2094.54932,312.74
0.37939,0.58923,0.55812,123456,model,2094.94531,379.39
0.34644,0.59437,0.72278,123456,model,2095.35815,346.44
0.14868,0.58333,0.68183,123456,model,2095.52271,148.68
0.198,0.70958,0.82299,123456,model,2096.47852,198
0.36353,0.73672,0.67516,123456,model,2096.90771,363.53
0.64258,0.73195,0.59366,123456,model,2097.56689,642.58
0.26367,0.62787,0.55967,123456,model,2097.84766,263.67
0.49487,0.51708,0.45212,123456,model,2098.35889,494.87
0.39551,0.35524,0.57662,123456,text,2098.77075,395.51
0.06616,0.50845,0.64018,123456,model,2099.19971,66.16
0.19775,0.42116,0.30917,123456,model,2099.41357,197.75
0.36279,0.67009,0.62269,123456,model,2100.43628,362.79
0.28003,0.54211,0.48103,123456,model,2100.73291,280.03
0.34546,0.4209,0.38635,123456,model,2101.09546,345.46
0.41211,0.43763,0.40132,123456,model,2101.57397,412.11
0.47827,0.34981,0.48201,123456,text,2102.0686,478.27
0.06616,0.59214,1.52939,123456,model,2102.29956,66.16
0.04883,0.48744,0.51958,123456,model,2102.61255,48.83
0.0498,0.88442,1.72469,123456,task,2102.67847,49.8
0.198,0.64263,1.63941,123456,model,2103.28906,198
0.08228,0.69376,1.75402,123456,model,2103.93164,82.28
0.19727,0.56614,0.78856,123456,model,2104.78882,197.27
0.41235,0.68236,1.71192,123456,model,2105.26733,412.35
0.24731,0.37074,1.10169,123456,text,2105.8772,247.31
0.33008,0.51531,0.48166,123456,model,2106.32251,330.08
0.46167,0.58168,0.51483,123456,model,2106.80054,461.67
0.32983,0.51816,0.46476,123456,model,2107.14697,329.83
0.2793,0.59317,0.50724,123456,model,2107.44287,279.3
0.87427,0.52577,0.48146,123456,model,2108.33423,874.27
0.26245,0.51968,0.47778,123456,model,2108.61401,262.45
0.24731,0.57372,0.50637,123456,model,2108.87793,247.31
0.21362,0.41041,0.42495,123456,model,2109.35571,213.62
0.31274,0.57508,0.5328,123456,model,2109.68579,312.74
0.93945,0.48734,0.417,123456,model,2110.69141,939.45
0.31323,0.65842,0.74825,123456,model,2111.02148,313.23
0.36279,0.66615,0.65279,123456,model,2111.44995,362.79
0.28003,0.53143,0.49824,123456,model,2111.79614,280.03
0.44507,0.51395,0.46325,123456,model,2112.25806,445.07
0.34619,0.35283,0.30984,123456,text,2112.62085,346.19
0.26392,0.42551,0.35814,123456,model,2112.95068,263.92
0.31299,0.34461,0.27988,123456,text,2113.32959,312.99
0.42822,0.33187,0.29345,123456,text,2113.77466,428.22
0.28027,0.42841,0.38427,123456,model,2114.07178,280.27
0.26367,0.54029,0.47271,123456,model,2114.35205,263.67
0.61011,0.48999,0.4317,123456,model,2115.02783,610.11
0.29736,0.58057,0.50768,123456,model,2115.34131,297.36
0.21387,0.37147,0.32838,123456,text,2115.57178,213.87
0.24731,0.41736,0.36326,123456,model,2115.88501,247.31
0.23047,0.85773,1.34258,123456,task,2116.13232,230.47
0.04932,0.36601,0.30699,123456,text,2116.4458,49.32
2.14282,0.68613,0.58051,123456,model,2118.85278,2142.82
0.97314,0.68199,0.62576,123456,model,2119.84253,973.14
0.42944,0.7121,0.57501,123456,model,2120.2876,429.44
2.4563,0.65472,0.61603,123456,model,2122.7605,2456.3
1.35132,0.63657,0.61044,123456,model,2124.12939,1351.32
0.69238,0.64288,0.59933,123456,model,2124.83838,692.38
0.77466,0.63712,0.59665,123456,model,2125.62939,774.66
