FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.64294,0.19388,0.20139,123456,text,167.13861,642.94
0.47797,0.15361,0.158,123456,text,167.63373,477.97
0.2641,0.06494,0.18106,123456,hierachy,167.91431,264.1
0.8576,0.08123,0.23892,123456,hierachy,168.78815,857.6
0.36279,0.05227,0.15537,123456,hierachy,169.16736,362.79
0.80719,0.06439,0.16488,123456,hierachy,169.99139,807.19
0.2475,0.18679,0.18845,123456,text,170.5033,247.5
1.10468,0.22805,0.18392,123456,text,171.6236,1104.68
1.08813,0.24152,0.1759,123456,text,172.72852,1088.13
0.39532,0.29885,0.20609,123456,text,173.14063,395.32
0.26361,0.1473,0.19128,123456,text,173.42114,263.61
0.42816,0.23959,0.20267,123456,text,173.86603,428.16
0.52777,0.16188,0.23423,123456,text,174.4104,527.77
0.3468,0.241,0.21985,123456,text,174.77338,346.8
0.34613,0.28843,0.24589,123456,text,175.13593,346.13
0.26337,0.16199,0.24621,123456,text,175.41571,263.37
0.3634,0.16027,0.23913,123456,text,175.79578,363.4
1.25385,0.06682,0.2202,123456,hierachy,177.26306,1253.85
0.21454,0.56372,0.3512,123456,model,177.4939,214.54
0.37909,0.50764,0.39335,123456,model,177.9389,379.09
0.09888,0.50786,0.43477,123456,model,178.0542,98.88
0.34692,0.57685,0.28634,123456,model,178.6153,346.92
0.32935,0.47607,0.56203,123456,model,178.961,329.35
0.52716,0.51141,0.54114,123456,model,179.55432,527.16
0.37939,0.45393,0.60987,123456,model,180.19788,379.39
0.4953,0.49621,0.57413,123456,model,180.70911,495.3
0.31372,0.50679,0.59915,123456,model,181.039,313.72
0.08228,0.85269,1.12202,123456,task,181.23621,82.28
0.32892,0.50955,0.56238,123456,model,181.73053,328.92
0.18146,0.52402,0.5873,123456,model,182.12671,181.46
0.56067,0.50915,0.57785,123456,model,182.75348,560.67
0.27997,0.43652,0.63708,123456,model,183.24811,279.97
0.26385,0.48946,0.55844,123456,model,183.87457,263.85
0.21411,0.52018,0.47498,123456,model,184.1051,214.11
0.44568,0.79106,1.02452,123456,model,184.66608,445.68
0.19824,0.65992,0.2405,123456,model,184.88086,198.24
0.21436,0.60066,0.50406,123456,model,185.21008,214.36
0.29688,0.5195,0.4289,123456,model,185.52319,296.88
0.51123,0.6726,0.51565,123456,model,186.15002,511.23
0.64264,0.64616,0.50812,123456,model,186.80902,642.64
0.56067,0.6116,0.56639,123456,model,187.38617,560.67
