FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.89063,0.88118,0.3553,4888CYBR,task,331.40784,890.63
0.44592,0.9718,0.29364,4888CYBR,task,331.86951,445.92
0.56006,0.86933,0.32324,4888CYBR,task,332.44641,560.06
0.52771,0.8898,0.20287,4888CYBR,task,332.99072,527.71
0.21423,0.86638,0.33485,4888CYBR,task,333.81506,214.23
0.37903,0.9042,0.35864,4888CYBR,task,334.21082,379.03
0.46179,0.83376,0.38638,4888CYBR,task,334.6886,461.79
0.9397,0.96682,0.39223,4888CYBR,task,335.64526,939.7
0.44568,0.83529,0.35875,4888CYBR,task,336.10706,445.68
0.49475,0.90114,0.35161,4888CYBR,task,336.61829,494.75
0.41199,0.92734,0.36803,4888CYBR,task,337.04639,411.99
0.39551,0.83819,0.38888,4888CYBR,task,337.45911,395.51
0.39551,0.91006,0.42573,4888CYBR,task,337.87109,395.51
0.18091,0.90288,0.35447,4888CYBR,task,338.06897,180.91
0.67603,0.84148,0.40831,4888CYBR,task,339.10803,676.03
0.80725,0.83581,0.49751,4888CYBR,task,339.93213,807.25
0.9397,0.89689,0.52264,4888CYBR,task,340.88892,939.7
0.56055,0.92198,0.51086,4888CYBR,task,341.46582,560.55
0.65979,0.56707,0.51331,4888CYBR,model,343.52673,659.79
0.2478,0.06664,0.19448,4888CYBR,hierachy,344.0874,247.8
1.05518,0.377,0.22939,4888CYBR,text,345.15845,1055.18
0.37964,0.67126,0.5475,4888CYBR,model,345.60388,379.64
1.30322,0.67567,0.49255,4888CYBR,model,346.9729,1303.22
0.52795,0.67632,0.68417,4888CYBR,model,347.76392,527.95
0.52759,0.69719,0.57343,4888CYBR,model,348.40649,527.59
0.37878,0.74546,0.61322,4888CYBR,model,348.80249,378.78
0.18103,0.67489,0.61607,4888CYBR,model,349.00037,181.03
0.34595,0.75946,0.56716,4888CYBR,model,349.51147,345.95
0.4447,0.60968,0.43304,4888CYBR,model,350.26953,444.7
0.34583,0.59894,0.36245,4888CYBR,model,350.63257,345.83
0.19714,0.10528,0.18793,4888CYBR,text,350.84668,197.14
0.21436,0.53922,0.25834,4888CYBR,model,351.12708,214.36
0.2146,0.80821,0.07567,4888CYBR,task,351.40771,214.6
0.44543,0.7773,0.09227,4888CYBR,model,351.91907,445.43
0.31299,0.75484,0.10416,4888CYBR,model,352.29736,312.99
0.21436,0.63133,0.42828,4888CYBR,model,352.57764,214.36
0.42468,0.64184,0.43903,4888CYBR,model,353.06824,424.68
0.23108,0.6434,-0.09623,4888CYBR,model,353.55103,231.08
0.21484,0.60695,0.48611,4888CYBR,model,353.83167,214.84
0.62598,0.71653,0.25651,4888CYBR,model,354.52368,625.98
0.28027,0.61309,0.34101,4888CYBR,model,354.86987,280.27
0.23035,0.70757,0.5524,4888CYBR,model,355.16663,230.35
0.23059,0.85024,0.52296,4888CYBR,task,355.46338,230.59
0.41199,0.83124,0.45294,4888CYBR,task,355.89209,411.99
0.34583,0.89936,0.43284,4888CYBR,task,356.255,345.83
0.42908,0.84451,0.48974,4888CYBR,task,356.70044,429.08
0.297,0.90178,0.42335,4888CYBR,task,357.01404,297
0.5603,0.83144,0.4032,4888CYBR,task,357.59033,560.3
0.34631,0.80973,0.47816,4888CYBR,task,357.95349,346.31
0.26392,0.80002,0.53202,4888CYBR,task,358.23389,263.92
0.24719,0.81727,0.47492,4888CYBR,task,358.79419,247.19
0.42896,0.6644,0.47581,4888CYBR,model,359.23938,428.96
0.57727,0.86223,0.53886,4888CYBR,task,359.8822,577.27
0.42847,0.85337,0.4589,4888CYBR,task,360.32739,428.47
0.3783,0.80477,0.52333,4888CYBR,task,360.7229,378.3
0.24695,0.61131,0.53237,4888CYBR,model,360.98706,246.95
0.34558,0.72152,0.46241,4888CYBR,model,361.39905,345.58
