FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/12/03 12:56:03.954),FixationDuration
0.6593,0.54144,0.35565,4888CYBR,model,1.99512,659.3
0.2804,0.57823,0.76402,4888CYBR,model,2.34204,280.4
0.19727,0.20437,0.25709,4888CYBR,text,2.6051,197.27
0.21436,0.08132,0.13969,4888CYBR,hierachy,2.88599,214.36
1.02283,0.03125,0.13627,4888CYBR,hierachy,3.92529,1022.83
1.6156,0.17666,0.17698,4888CYBR,text,5.55737,1615.6
0.28088,0.8717,0.17018,4888CYBR,task,5.90344,280.88
0.28003,0.90288,0.20341,4888CYBR,task,6.19995,280.03
0.3783,0.85336,0.14175,4888CYBR,task,6.59509,378.3
0.37915,0.81762,0.23397,4888CYBR,task,6.99158,379.15
0.23083,0.88535,0.50786,4888CYBR,task,7.23853,230.83
0.4126,0.93236,0.56074,4888CYBR,task,7.71692,412.6
0.19861,0.91109,0.1932,4888CYBR,task,7.93188,198.61
0.37903,0.869,0.16817,4888CYBR,task,8.37634,379.03
0.29639,0.94817,0.13914,4888CYBR,task,8.68958,296.39
0.13293,0.34515,0.19127,4888CYBR,text,8.83862,132.93
0.31323,0.24736,0.10968,4888CYBR,text,9.21729,313.23
0.0824,0.66244,0.18761,4888CYBR,model,9.31604,82.4
0.49426,0.79808,0.2994,4888CYBR,model,9.87659,494.26
0.41235,0.89705,0.23279,4888CYBR,task,10.30591,412.35
0.16443,0.94303,0.36657,4888CYBR,task,10.53625,164.43
0.31299,0.86208,0.15894,4888CYBR,task,12.15222,312.99
0.47778,0.8294,0.20413,4888CYBR,task,12.64648,477.78
1.02307,0.90417,0.14919,4888CYBR,task,14.57617,1023.07
0.24719,0.92392,0.63135,4888CYBR,task,14.83984,247.19
0.21436,0.88789,0.37309,4888CYBR,task,15.11975,214.36
0.39563,0.85072,0.56427,4888CYBR,task,15.58179,395.63
0.54419,0.91915,0.12038,4888CYBR,task,16.6864,544.19
0.34558,0.96038,0.15444,4888CYBR,task,17.04871,345.58
0.34631,0.90407,0.24055,4888CYBR,task,17.41223,346.31
0.26355,0.95401,0.53422,4888CYBR,task,17.69214,263.55
0.13184,0.92281,0.38164,4888CYBR,task,18.33533,131.84
0.13171,0.93565,0.70347,4888CYBR,task,19.47241,131.71
1.31934,0.84696,0.11701,4888CYBR,task,21.25354,1319.34
0.24683,0.85261,0.20916,4888CYBR,task,21.51672,246.83
0.21436,0.82689,0.0687,4888CYBR,task,21.74841,214.36
0.84106,0.81414,0.12388,4888CYBR,task,22.60583,841.06
0.41235,0.93376,0.07697,4888CYBR,task,23.28162,412.35
0.67603,0.99917,0.07615,4888CYBR,task,23.97437,676.03
0.23169,0.85189,0.1002,4888CYBR,task,24.22168,231.69
0.6759,0.87733,0.09373,4888CYBR,task,24.91382,675.9
0.62634,0.82198,0.13038,4888CYBR,task,25.55652,626.34
0.14758,0.78541,0.14211,4888CYBR,model,25.72156,147.58
0.80798,0.8712,0.0826,4888CYBR,task,26.7937,807.98
0.37915,0.82742,0.15288,4888CYBR,task,27.18945,379.15
0.82385,0.89155,0.1649,4888CYBR,task,28.02966,823.85
0.31299,0.84384,0.18626,4888CYBR,task,28.60742,312.99
1.20361,0.87736,0.18371,4888CYBR,task,29.82739,1203.61
0.52832,0.95155,0.21,4888CYBR,task,30.3717,528.32
0.54395,0.83145,0.25944,4888CYBR,task,30.93188,543.95
0.16455,0.83162,0.29392,4888CYBR,task,31.11316,164.55
0.24719,0.82196,0.23,4888CYBR,task,31.67395,247.19
1.69812,0.84284,0.26099,4888CYBR,task,33.38855,1698.12
0.84106,0.82078,0.29852,4888CYBR,task,34.54248,841.06
0.89026,0.8943,0.28312,4888CYBR,task,35.44995,890.26
0.51123,0.9601,0.2832,4888CYBR,task,35.97778,511.23
0.21399,0.78933,0.28355,4888CYBR,model,36.20801,213.99
0.57727,0.90605,0.29743,4888CYBR,task,37.04919,577.27
0.62598,0.94092,0.12433,4888CYBR,task,37.69153,625.98
0.41223,0.97572,0.08521,4888CYBR,task,38.17029,412.23
0.97302,0.05341,0.14849,4888CYBR,hierachy,39.4563,973.02
