FixationDurationInS,BPOGX,BPOGY,Participant,AOIName,TIME(2018/10/26 16:24:10.124),FixationDuration
0.32861,0.1717,0.17018,77CYBR,text,231.37439,328.61
0.56094,0.13119,0.24636,77CYBR,text,231.95212,560.94
0.74164,0.26688,0.26586,77CYBR,text,232.71057,741.64
0.36288,0.33315,0.24094,77CYBR,text,233.09018,362.88
0.23151,0.16505,0.27159,77CYBR,text,233.33743,231.51
0.41199,0.28554,0.23796,77CYBR,text,233.76572,411.99
0.29648,0.18328,0.47778,77CYBR,text,234.12817,296.48
0.26324,0.29044,0.27793,77CYBR,text,234.45804,263.24
0.21457,0.02527,0.26322,77CYBR,hierachy,234.68936,214.57
1.13708,0.15669,0.30704,77CYBR,text,235.84317,1137.08
0.31348,0.04592,0.29853,77CYBR,hierachy,236.173,313.48
0.37909,0.55617,0.53716,77CYBR,model,236.66751,379.09
0.36313,0.47212,0.90334,77CYBR,model,237.09677,363.13
0.28015,0.64613,0.8511,77CYBR,model,237.44278,280.15
0.29623,0.53204,0.98759,77CYBR,model,237.75565,296.23
0.29645,0.64769,0.67478,77CYBR,model,238.06876,296.45
0.31299,0.51669,0.38933,77CYBR,model,238.44788,312.99
0.37927,0.43405,0.30548,77CYBR,model,238.89355,379.27
0.2645,0.56279,0.24543,77CYBR,model,239.17416,264.5
0.23038,0.52693,0.28718,77CYBR,model,239.4209,230.38
0.21432,0.13592,0.54445,77CYBR,text,239.84988,214.32
0.28082,0.17965,0.39324,77CYBR,text,240.14706,280.82
0.26324,0.12156,0.47147,77CYBR,text,240.42676,263.24
0.37872,0.19577,0.48422,77CYBR,text,240.8222,378.72
0.23071,0.13992,0.35907,77CYBR,text,241.06989,230.71
0.37939,0.2131,0.26677,77CYBR,text,241.46564,379.39
0.29736,0.30536,0.28865,77CYBR,text,241.77936,297.36
0.42834,0.28869,0.34727,77CYBR,text,242.22415,428.34
0.23004,0.18375,0.55534,77CYBR,text,242.52072,230.04
0.28091,0.1543,0.71098,77CYBR,text,242.81787,280.91
0.5437,0.22609,0.65475,77CYBR,text,243.37848,543.7
0.37878,0.34526,0.79803,77CYBR,text,243.77371,378.78
0.28036,0.1761,0.98875,77CYBR,text,244.36746,280.36
0.24744,0.8927,0.61869,77CYBR,task,245.52194,247.44
0.3963,0.97805,0.65842,77CYBR,task,245.93439,396.3
0.24786,0.86455,0.64243,77CYBR,task,246.19836,247.86
0.31335,0.84478,0.65721,77CYBR,task,246.98904,313.35
0.31339,0.91442,0.64305,77CYBR,task,247.31924,313.39
0.39584,0.85004,0.69535,77CYBR,task,247.73148,395.84
0.2804,0.90409,0.75413,77CYBR,task,248.02838,280.4
0.27954,0.99312,0.78555,77CYBR,task,248.32455,279.54
0.26385,0.85701,0.79165,77CYBR,task,248.60495,263.85
0.32965,0.94322,0.79625,77CYBR,task,248.95151,329.65
0.34628,0.83001,0.97494,77CYBR,task,249.31436,346.28
0.13214,0.81689,0.97372,77CYBR,task,249.51236,132.14
0.09888,0.80576,0.85933,77CYBR,task,250.02322,98.88
0.36343,0.77463,0.73033,77CYBR,model,250.55096,363.43
0.19797,0.87238,0.94535,77CYBR,task,250.76501,197.97
0.28049,0.8927,0.76525,77CYBR,task,251.06192,280.49
0.16476,0.92865,0.73349,77CYBR,task,251.24329,164.76
0.16559,0.88633,0.84805,77CYBR,task,251.57324,165.59
0.26437,0.88641,0.85592,77CYBR,task,253.28793,264.37
